Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.0246634556303719, 'rho': 5368.74792403018, 'd': 0.7346149709871795, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.755648854961832, 'Stressed Variance': 3093.151437556087, 'Stressed Steady State Time': 13.612573109641295}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.389999999999999,0.6625,0.55,0.7125,0.55,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.0246634556303719, 'rho': 5368.74792403018, 'd': 0.7346149709871795, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.755648854961832, 'Stressed Variance': 3093.151437556087, 'Stressed Steady State Time': 13.612573109641295}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.389999999999999,0.6625,0.55,0.7125,0.55,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.166297709923665, 'Stressed Variance': 2835.261009193812, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.780227272727272, 'Normal Variance': 1146.5802605544077, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.7375,0.6375,0.675,0.6375,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.024560496399433362, 'rho': 5391.229771796013, 'd': 0.7346158560904591, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999850351, 'rho': 1179.1338138061192, 'd': 0.7827636158617561, 'label': 1}]","({'Stressed Mean': 10.22854961832061, 'Stressed Variance': 2950.4894444612783, 'Stressed Steady State Time': 13.612556708507283}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871258343})",2.399999999999999,0.6875,0.6625,0.7875,0.65,0.6375,0.45
