class_name,label,split,tf,condition,x,y,representation,method
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03366287346419232,0.012504990182028487,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.017362349112446062,0.024236863808843243,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.024214987993621883,0.015071356984927849,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.03296503576019693,0.009767731333265157,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.03097016947659663,0.01576327676209823,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03672299921060338,0.01204349108584788,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.02910382394567645,0.004759035708707105,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.027986230950122034,0.005431585678685934,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05159121503434258,-0.03709688454581605,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.054772969914156436,-0.014435867381066161,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.04434565647852486,-0.00176316936374817,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.042407844384265876,0.007228307636427878,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.031098909528854916,0.002616567367479141,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05143174319714553,-0.04236873464393027,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.018416660684625382,0.022943548793849772,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.04814824002497263,-0.004246408855148289,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.050665367603212996,-0.017975649919539743,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.028606686268585813,0.015004394713589438,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.021370823115974852,0.02325210425512031,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.04900466598383859,-0.00013845974575728463,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.034822620280784054,0.01448224175470664,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.038866017761499824,0.010847673358738293,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.0308577872638324,0.008371926929549101,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.0344162664623094,0.016167877054293515,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05285981276900748,-0.008766734829791099,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05000306912815026,-0.0045567115608030955,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.027052171897828495,0.021279985239426643,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.03089252372222266,0.0019029993252895946,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.022815816158220356,0.01583966303060692,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.044368249551324096,0.0017837806905959678,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.03132298119593035,0.010320327928467087,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.031762218531351145,0.008557133433992049,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.04859669522758984,-6.31054823590197e-05,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.02334737931989432,0.019234355160878326,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.05467528060600904,-0.027844130139920695,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.05497321601113193,-0.030658114192036488,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.028000892139806447,0.020683808429394133,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.025840544921497254,0.007308407215634607,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.046030710771330315,-0.0042950414813870885,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.024879178042103278,0.0176624765086399,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.032903069558024134,0.016571390444046846,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.053322478930841646,-0.026683098828233547,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03306286464189268,0.012568629248927862,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03024922337031543,0.01628283136392938,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03660181097508394,0.011670615189942054,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.05445229738094028,-0.026471465618580364,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.033708275999209836,0.015034241851612833,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04690631913870713,-0.0012985459671662123,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.028025998608050044,0.010275985604435914,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04311696513590043,0.005049011891138274,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.055048642064824675,-0.030291759214216733,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.052842875240891825,-0.04096175890334725,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.041129275787725295,0.006468543292515414,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.049813058453115025,-0.010600286419769872,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03869557369378583,0.01024227602775399,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.031580498967336446,0.0025925024763742556,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.02301272155018286,0.015714709792392142,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.037993930403444634,0.010060012068330446,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04488099525706748,0.0018742763320673801,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.031608031175044175,0.014067319486573193,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.053593437907367786,-0.03700273876641549,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.042447967506339765,0.005410741888295942,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.027601162049560174,0.007733126871323843,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.055149204562910975,-0.0193431958419575,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05228066689907038,-0.01995514721552767,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03366202345802325,0.014054576279170812,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.051449194255600315,-0.039064429252259975,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.03540573801562771,0.004011555358565674,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.031853204508255205,0.01672035230923649,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.046989334229220504,-0.0030073736509952436,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03580661597575945,0.011158640863128441,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05203124191380986,-0.04365681367279957,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.05472686468413238,-0.03424471442305865,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.040927023575129985,0.007266218843738816,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04160338640346024,0.006828387312641167,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.051929666620631004,-0.014482164575644049,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05196936239625832,-0.006472103653603622,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.0351424686647106,0.011860981456865741,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04304443862971994,0.0047706338772127155,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.047146633273117626,-0.0015650650780067298,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.03967582376402244,0.009386803671438054,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03141152128094327,0.015761242411808887,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.038128572720520414,0.003154316242433098,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.030970481273432254,0.013314239802803328,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.04401595008126134,0.0034960995784205856,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05071648073834119,-0.004926301135272783,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.048619313116148734,-0.006409507743311121,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.034429601792166635,0.013208783901631774,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.030375269397223813,0.014283792102830407,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04314193283546936,0.004157229303382507,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.05247913856433356,-0.01712277993179659,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.0400832662328016,0.009190079269803985,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.043295255194364904,0.004510760426389306,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.030666303348313693,0.005327822815247375,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.033498959805568364,0.0078585529718702,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.04448467533802769,0.005752093788889826,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.04365391777061644,-0.0020426124500939847,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.020295362918132897,0.018572878670887083,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.04394271451454659,0.006058444056475945,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03794502366197101,0.01146225583976375,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.029231459972328972,0.01934362586569156,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.0326408377562954,0.012670988567179043,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.017218315564365542,0.02868908227036672,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03703706124468544,0.011311158481200614,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.026300526593782264,0.014372064385978845,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.050931377540827064,-0.010268072639615074,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.043020645544032496,0.004808169644142763,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05550840580247996,-0.03191546622015549,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.050513126356950856,-0.003946624814704047,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.034942487123007314,0.015170907737519402,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.031658338863378904,0.0032932174002045264,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.025214034996564078,0.01749659773545253,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05211045732138363,-0.008490101278451671,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04125899528280786,0.0073944165039263356,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.03227123423843112,0.01302520508545283,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05275366767220226,-0.026260280320088134,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05181640431093436,-0.011687101619312102,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.030006020353922965,0.014279015692869278,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.04537980848202178,0.001937588884481927,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.038954010676758494,0.010861312169517067,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.0503407405896006,-0.010409682964190613,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.0485260242943869,0.0008037583066291886,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.0363544393205913,0.013674511841371991,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.02846343506998833,0.003106465902855646,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04041770015602977,0.008395213299376718,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.0529538603469963,-0.018149165902756465,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.04182264005933388,0.006493410709025751,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.03508854253719997,0.01186787001130119,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.029798724184768192,0.014325595487471175,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.02630450976088036,0.014380856674400104,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.04018630741210582,0.009394850829641805,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.03043733863326416,0.0009944336400124789,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.03992524648420372,0.008786961551160915,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.050969513612475106,-0.015105672150085958,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.03348747165637063,0.014574814904639528,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.03134174116550398,0.013091993077039591,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03918678263247558,-0.00027087770285920735,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05021449034510307,-0.013161244413208602,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.031524934195528403,0.013583139414103926,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.03010749218942716,0.016424158388422993,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.0512571106092079,-0.041960900422817624,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.05238388395189438,-0.011642174834830538,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.02069839314734457,0.026293741627574946,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.02467043581189447,0.013051606850367353,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.042102695964546674,0.007000875934476525,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.04224522680282638,0.007393698816998013,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,0.05484403656732588,-0.030706318162278666,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.030091001287490482,0.001262919019731374,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.0302935664869011,0.009692213312208927,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.02661947403871078,0.016683617705305766,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.03566758551494908,0.01242486826386979,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.030909791451763164,0.008908412451167805,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.02563728216393453,0.009735521080464578,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.04191477365483085,0.005606819666487357,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-0.03173268329954395,0.01897292250914639,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,0.028703888488709604,0.003854239378010326,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.05397040377723029,-0.01585373566157446,IY036 SupCon v1-jitter b2048 lr2.4 175732,PHATE
