Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.1770980368648357, 'rho': 1026.3861959780818, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.301268656716418, 'Stressed Variance': 574.9106551069281, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.44999999999999984,0.7875,0.4875,0.8375,0.5,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1770980368648357, 'rho': 1026.3861959780818, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.301268656716418, 'Stressed Variance': 574.9106551069281, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.44999999999999984,0.7875,0.4875,0.8375,0.5,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1770980368648357, 'rho': 1026.3861959780818, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.301268656716418, 'Stressed Variance': 574.9106551069281, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.44999999999999984,0.7875,0.4875,0.8375,0.5,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1770980368648357, 'rho': 1026.3861959780818, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.301268656716418, 'Stressed Variance': 574.9106551069281, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.44999999999999984,0.7875,0.4875,0.8375,0.5,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1770980368648357, 'rho': 1026.3861959780818, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.301268656716418, 'Stressed Variance': 574.9106551069281, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.44999999999999984,0.7875,0.4875,0.8375,0.5,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1770980368648357, 'rho': 1026.3861959780818, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.301268656716418, 'Stressed Variance': 574.9106551069281, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.44999999999999984,0.7875,0.4875,0.8375,0.5,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.17321214542160787, 'rho': 1049.1880982818786, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.274216417910448, 'Stressed Variance': 568.4789471471931, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.45999999999999985,0.85,0.6625,0.8125,0.6375,0.6875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16949313423015927, 'rho': 1071.9899196364013, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.164104477611941, 'Stressed Variance': 573.2940398696815, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.46999999999999986,0.8125,0.625,0.825,0.6125,0.7125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16593047844512213, 'rho': 1094.7916650869684, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.004701492537313, 'Stressed Variance': 562.1166196870126, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.47999999999999976,0.775,0.5875,0.725,0.6,0.6125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16251452010349907, 'rho': 1117.5933392654601, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.848432835820896, 'Stressed Variance': 561.6994900813098, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.48999999999999977,0.7875,0.5375,0.8375,0.6,0.5875,0.45
