alpha_off,alpha_on,beta,gamma_m,gamma_p,protein_degradation,fano_m,expected_fano_m
0.1,0.0774263682681127,167.33333333333331,100.0,1.0,1.0,1.9265386779720957,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,0.1,10.0,1.9364716630779697,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,1.0,3.25,1.9154520330320286,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,1.0,5.5,1.9204831508762774,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,1.0,7.75,1.913109017377246,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,10.0,1.0,1.9308412516196807,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,1.0,10.0,1.92170099291379,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,10.0,3.25,1.920205828045392,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,10.0,5.5,1.924598954020792,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,10.0,7.75,1.9219406490183268,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,100.0,3.25,1.9285558931669022,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,10.0,10.0,1.9029697607450131,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,100.0,1.0,1.9285855747882155,1674.333333333333
0.1,0.0774263682681127,111.88888888888889,0.01,1.0,10.0,525.9833410690081,1119.8888888888887
0.1,0.01,500.0,0.1,100.0,1.0,1971.6777373894677,5001.0
0.1,0.0774263682681127,167.33333333333331,100.0,100.0,5.5,1.9317002285172387,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,100.0,7.75,1.9101177606957722,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,100.0,100.0,10.0,1.9165412664108397,1674.333333333333
0.1,0.0774263682681127,56.44444444444444,0.1,100.0,7.75,114.13041913417604,565.4444444444443
0.1,0.0774263682681127,56.44444444444444,0.1,100.0,10.0,113.79699061779522,565.4444444444443
0.1,0.0774263682681127,167.33333333333331,10.0,100.0,7.75,10.095277734163009,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,10.0,100.0,10.0,10.05183445192343,1674.333333333333
0.1,0.0774263682681127,111.88888888888889,0.01,1.0,1.0,536.7743291288335,1119.8888888888887
0.1,0.0774263682681127,222.77777777777777,0.01,0.01,1.0,1069.6525169374925,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.01,0.01,10.0,1082.8021738845978,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.01,0.01,5.5,1080.213000966665,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.01,0.01,3.25,1091.3907313525951,2228.7777777777774
0.1,0.0774263682681127,111.88888888888889,0.01,1.0,3.25,540.419242744915,1119.8888888888887
0.1,0.0774263682681127,111.88888888888889,0.01,1.0,5.5,533.9091330400443,1119.8888888888887
0.1,0.0774263682681127,222.77777777777777,0.01,0.01,7.75,1076.2970929914852,2228.7777777777774
0.1,0.027825594022071243,500.0,0.01,1.0,3.25,3159.2386828070976,5001.0
0.1,0.0774263682681127,56.44444444444444,0.1,100.0,1.0,115.679261751465,565.4444444444443
0.1,0.027825594022071243,444.55555555555554,0.01,1.0,7.75,2835.6152881489775,4446.555555555555
0.1,0.0774263682681127,167.33333333333331,1.0,100.0,1.0,78.47897026815994,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,1.0,100.0,3.25,79.42569593422577,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,1.0,100.0,5.5,78.51525510159613,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,1.0,100.0,7.75,79.11681472325897,1674.333333333333
0.1,0.0774263682681127,222.77777777777777,0.01,0.1,5.5,1071.2394951906551,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.01,0.1,3.25,1083.054773998439,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.01,1.0,449.92781410406144,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.01,3.25,448.9100941918592,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.01,5.5,445.93059500396146,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.01,7.75,450.4096471523488,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.01,10.0,445.2178548226308,2228.7777777777774
0.1,0.027825594022071243,333.66666666666663,0.1,100.0,5.5,1077.5369590874861,3337.666666666666
0.1,0.0774263682681127,222.77777777777777,0.01,0.1,1.0,1074.2864526564908,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.1,1.0,459.7988073912582,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.1,3.25,446.66628189967236,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.1,5.5,443.5778610258449,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.1,7.75,442.7932215011593,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,0.1,10.0,441.97929210418033,2228.7777777777774
0.1,0.0774263682681127,111.88888888888889,0.01,1.0,7.75,536.1226375832728,1119.8888888888887
0.1,0.0774263682681127,167.33333333333331,1.0,100.0,10.0,78.65737506863343,1674.333333333333
0.1,0.0774263682681127,222.77777777777777,0.01,0.1,7.75,1068.1292817711449,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,1.0,3.25,452.1698436826962,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,1.0,1.0,454.5423927470197,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,1.0,7.75,444.9695553138838,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,1.0,5.5,446.75531355442615,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,1.0,10.0,448.24524715968903,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.01,0.1,10.0,1082.4119321723224,2228.7777777777774
0.1,0.027825594022071243,278.22222222222223,0.1,100.0,10.0,897.347314169311,2783.222222222222
0.1,0.027825594022071243,500.0,0.01,1.0,10.0,3147.415499947049,5001.0
0.1,0.027825594022071243,444.55555555555554,0.01,1.0,1.0,2868.3966928366603,4446.555555555555
0.1,0.027825594022071243,333.66666666666663,0.1,100.0,3.25,1069.983211069007,3337.666666666666
0.1,0.0774263682681127,222.77777777777777,1.0,0.01,1.0,105.04712803502547,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.01,3.25,103.1965271499624,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.01,5.5,104.5727942191592,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.01,7.75,104.48636772638275,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.01,10.0,104.73110533307012,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.1,1.0,102.9817485437618,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.1,3.25,104.08183284873374,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.1,5.5,104.17140747210216,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.1,7.75,103.91232101745076,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,0.1,10.0,103.78580596220407,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,1.0,3.25,104.84927524321346,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,1.0,1.0,105.45508603424837,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,1.0,5.5,104.4677165386384,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,1.0,7.75,103.92967254208595,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,1.0,10.0,104.03830255675928,2228.7777777777774
0.1,0.0774263682681127,56.44444444444444,0.1,100.0,5.5,114.81471333406262,565.4444444444443
0.1,0.0774263682681127,222.77777777777777,1.0,10.0,3.25,105.00490985472756,2228.7777777777774
0.1,0.027825594022071243,444.55555555555554,0.01,1.0,3.25,2895.2323627946625,4446.555555555555
0.1,0.0774263682681127,222.77777777777777,1.0,10.0,1.0,105.83434357510579,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,10.0,5.5,104.92054252178971,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,10.0,7.75,104.4857340918071,2228.7777777777774
0.1,0.027825594022071243,444.55555555555554,0.01,1.0,5.5,2910.702704787825,4446.555555555555
0.1,0.0774263682681127,222.77777777777777,0.1,10.0,5.5,446.55936592360007,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,1.0,10.0,10.0,104.9729442755653,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.01,1.0,12.959244966668122,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.01,3.25,13.024146527184776,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.01,5.5,13.067085864102893,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,10.0,7.75,447.6438453859088,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,10.0,1.0,446.84410762838417,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.01,10.0,13.086206581641951,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.01,7.75,12.95013209679724,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.1,1.0,13.13367908953407,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.1,3.25,13.042299933538086,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.1,7.75,13.050748184063806,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.1,10.0,13.044193191170946,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,0.1,5.5,13.021824129640494,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,10.0,10.0,442.61318159923565,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,1.0,1.0,13.078796355667942,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,1.0,3.25,12.984866767793417,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,1.0,7.75,12.987873599836972,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,1.0,5.5,12.971916941120634,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,1.0,10.0,12.94366773033067,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,10.0,1.0,13.207453191283607,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,10.0,3.25,13.069213443573386,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,10.0,5.5,13.174499400133906,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,10.0,10.0,13.094161050047385,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,10.0,7.75,12.983083362826005,2228.7777777777774
0.1,0.01,222.77777777777777,0.01,10.0,7.75,1660.9783580208957,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,0.1,10.0,3.25,452.1592200946684,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,100.0,1.0,13.123487682834453,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.01,1.0,2.233290410728858,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.01,5.5,2.228872945858705,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,100.0,5.5,13.108439305527472,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.01,3.25,2.2216733947932474,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.01,7.75,2.2316677201716577,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.1,1.0,2.2267211081926512,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.01,10.0,2.2351836177903777,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.1,3.25,2.2329437842873214,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.1,10.0,2.2318700626137375,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.1,7.75,2.2340591494424444,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,0.1,5.5,2.2109045591391507,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,1.0,1.0,2.233279859160895,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,1.0,3.25,2.2182035163506266,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,1.0,5.5,2.233621977024506,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,1.0,7.75,2.2209365406584913,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,1.0,10.0,2.2237809488303535,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,100.0,7.75,13.054517618467786,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,10.0,1.0,2.2247376848457643,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,10.0,3.25,2.228165712655361,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,100.0,10.0,13.019107369859912,2228.7777777777774
0.1,0.027825594022071243,500.0,0.01,1.0,7.75,3186.475781000734,5001.0
0.1,0.0774263682681127,222.77777777777777,100.0,10.0,5.5,2.2241711020790356,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,10.0,7.75,2.2209257620751375,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,10.0,10.0,2.233016344840154,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,100.0,1.0,2.227171958014529,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,100.0,3.25,2.2287207257431,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,100.0,5.5,2.236043015877607,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,100.0,7.75,2.223955482450193,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,100.0,100.0,10.0,2.2368722345377456,2228.7777777777774
0.1,0.0774263682681127,222.77777777777777,10.0,100.0,3.25,13.010981972087908,2228.7777777777774
0.1,0.01,222.77777777777777,0.01,10.0,1.0,1663.0378404951612,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.01,0.01,7.75,1331.9118320288364,2783.222222222222
0.1,0.01,222.77777777777777,0.01,10.0,5.5,1672.5472974885868,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.01,0.01,3.25,1338.8280844980939,2783.222222222222
0.1,0.01,222.77777777777777,0.01,10.0,3.25,1646.4434375917351,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.01,0.01,1.0,1353.6891460960214,2783.222222222222
0.1,0.027825594022071243,500.0,0.01,1.0,5.5,3162.6109054958047,5001.0
0.1,0.0774263682681127,278.22222222222223,0.01,0.01,5.5,1360.1250184542332,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.01,0.01,10.0,1356.6301931537298,2783.222222222222
0.1,0.0774263682681127,222.77777777777777,1.0,100.0,10.0,104.3723798171756,2228.7777777777774
0.1,0.0774263682681127,167.33333333333331,0.01,1.0,5.5,817.6290839153112,1674.333333333333
0.1,0.027825594022071243,500.0,0.01,1.0,1.0,3175.399297911567,5001.0
0.1,0.0774263682681127,222.77777777777777,1.0,100.0,5.5,103.61522986410533,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.01,0.1,7.75,1339.7549358455515,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.01,0.1,10.0,1346.3856632909228,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.01,0.1,5.5,1345.1185035105443,2783.222222222222
0.1,0.0774263682681127,222.77777777777777,1.0,100.0,1.0,105.22125429456416,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.01,0.1,1.0,1352.001400998822,2783.222222222222
0.1,0.0774263682681127,222.77777777777777,1.0,100.0,7.75,104.18038305032846,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.1,0.01,1.0,554.6524846395399,2783.222222222222
0.1,0.0774263682681127,167.33333333333331,0.01,1.0,7.75,803.2414943808288,1674.333333333333
0.1,0.0774263682681127,278.22222222222223,0.1,0.01,3.25,554.4040674835346,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,0.01,7.75,564.3044230956372,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,0.01,5.5,550.295235148608,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,0.01,10.0,556.3244215307791,2783.222222222222
0.1,0.0774263682681127,167.33333333333331,0.01,1.0,1.0,812.389767770806,1674.333333333333
0.1,0.0774263682681127,278.22222222222223,0.1,0.1,1.0,557.4116465721825,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,0.1,3.25,560.3591727175111,2783.222222222222
0.1,0.0774263682681127,111.88888888888889,0.1,100.0,1.0,226.45500161828946,1119.8888888888887
0.1,0.0774263682681127,278.22222222222223,0.1,0.1,5.5,559.611990682162,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,0.1,7.75,554.8146395397306,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,0.1,10.0,567.4086177779492,2783.222222222222
0.1,0.027825594022071243,389.1111111111111,0.1,100.0,10.0,1266.6985538661738,3892.111111111111
0.1,0.0774263682681127,111.88888888888889,0.1,100.0,5.5,224.92260764690172,1119.8888888888887
0.1,0.0774263682681127,278.22222222222223,0.1,1.0,1.0,556.0717217160719,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,1.0,3.25,559.2710056353977,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,1.0,5.5,569.5532643353238,2783.222222222222
0.1,0.0774263682681127,222.77777777777777,1.0,100.0,3.25,103.94783896413134,2228.7777777777774
0.1,0.0774263682681127,278.22222222222223,0.1,1.0,7.75,555.4182109469583,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.1,1.0,10.0,557.906457964278,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,0.01,0.1,3.25,1368.4989643346116,2783.222222222222
0.1,0.0774263682681127,167.33333333333331,0.01,1.0,10.0,816.6423896130403,1674.333333333333
0.1,0.0774263682681127,167.33333333333331,0.01,1.0,3.25,798.308554987321,1674.333333333333
0.1,0.027825594022071243,389.1111111111111,0.1,100.0,7.75,1249.455725136707,3892.111111111111
0.1,0.01,333.66666666666663,0.01,10.0,3.25,2489.532755048325,3337.666666666666
0.1,0.0774263682681127,278.22222222222223,1.0,0.01,1.0,130.21834598841107,2783.222222222222
0.1,0.0774263682681127,111.88888888888889,0.1,100.0,7.75,228.2013404701353,1119.8888888888887
0.1,0.0774263682681127,278.22222222222223,1.0,0.01,5.5,130.70570576154293,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.01,3.25,130.16441517134223,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.01,10.0,131.55666840881307,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.1,1.0,130.91678053752094,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.01,7.75,132.0742136679982,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.1,3.25,131.73961056751818,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.1,5.5,133.07366819981328,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.1,10.0,131.02675772763743,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,0.1,7.75,129.21541975122148,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,1.0,1.0,130.4000247914872,2783.222222222222
0.1,0.027825594022071243,111.88888888888889,0.01,10.0,10.0,718.1361417918026,1119.8888888888887
0.1,0.0774263682681127,278.22222222222223,1.0,1.0,3.25,129.9103072793786,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,1.0,10.0,132.1266450966581,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,1.0,7.75,131.50123853199005,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,1.0,5.5,131.2212314834718,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,10.0,1.0,129.19620866149813,2783.222222222222
0.1,0.0774263682681127,278.22222222222223,1.0,10.0,3.25,130.9240210314484,2783.222222222222
