sigma_b,mu_target,cv_target,autocorr_target,variance,fano_factor,success,biologically_appropriate,error_type,error_message,rho,sigma_u,d
1.0,5.0,0.5,10.0,6.25,1.25,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.5,100.0,6.25,1.25,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.6,0.1,9.0,1.8,True,True,,,240.94560100185188,0.16450248029756306,41.38172396855411
1.0,5.0,0.6,1.0,9.0,1.8,True,True,,,10.394208725737846,0.2876035966439825,1.6145044566245965
1.0,5.0,0.6,10.0,9.0,1.8,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.6,100.0,9.0,1.8,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.7000000000000001,0.1,12.250000000000004,2.4500000000000006,True,True,,,363.866891147843,0.29670046269597405,56.1219651902223
1.0,5.0,0.7000000000000001,1.0,12.250000000000004,2.4500000000000006,True,True,,,13.781912930856738,0.5392853634162648,1.7906897913028144
1.0,5.0,0.7000000000000001,10.0,12.250000000000004,2.4500000000000006,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.7000000000000001,100.0,12.250000000000004,2.4500000000000006,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.8,0.1,16.0,3.2,True,True,,,377.55463739902933,0.4522899333001677,51.994388825801245
1.0,5.0,0.8,1.0,16.0,3.2,True,True,,,16.724479225545004,0.9299739059142237,1.7331300878519043
1.0,5.0,0.8,10.0,16.0,3.2,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.8,100.0,16.0,3.2,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.9,0.1,20.25,4.05,True,True,,,331.4835659457174,0.6345839869884148,40.558768296323315
1.0,5.0,0.9,1.0,20.25,4.05,True,True,,,20.389179149127873,1.7026321477210031,1.508838645786188
1.0,5.0,0.9,10.0,20.25,4.05,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,0.9,100.0,20.25,4.05,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.0,0.1,25.0,5.0,True,True,,,4532711.64017221,1133175.1100401932,0.8000012707665425
1.0,5.0,1.0,1.0,25.0,5.0,True,True,,,32.21519993719198,4.338038266715492,1.2070052078144458
1.0,5.0,1.0,10.0,25.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.0,100.0,25.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.2,0.1,36.0,7.2,True,True,,,5173492.054820247,834430.9623843493,1.2400033287404864
1.0,5.0,1.2,1.0,36.0,7.2,True,True,,,5173492.054820247,834430.9623843493,1.2400033287404864
1.0,5.0,1.2,10.0,36.0,7.2,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.2,100.0,36.0,7.2,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.4,0.1,49.0,9.8,True,True,,,36734312.38088914,4174349.919644669,1.7600011636786903
1.0,5.0,1.4,1.0,49.0,9.8,True,True,,,36734312.38088914,4174349.919644669,1.7600011636786903
1.0,5.0,1.4,10.0,49.0,9.8,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.4,100.0,49.0,9.8,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.5999999999999999,0.1,63.999999999999986,12.799999999999997,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.5999999999999999,1.0,63.999999999999986,12.799999999999997,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.5999999999999999,10.0,63.999999999999986,12.799999999999997,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.5999999999999999,100.0,63.999999999999986,12.799999999999997,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.7999999999999998,0.1,81.0,16.2,True,True,,,75347254.28539355,4957051.162983127,3.0400024776035437
1.0,5.0,1.7999999999999998,1.0,81.0,16.2,True,True,,,75347254.28539355,4957051.162983127,3.0400024776035437
1.0,5.0,1.7999999999999998,10.0,81.0,16.2,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,1.7999999999999998,100.0,81.0,16.2,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,2.0,0.1,100.0,20.0,True,True,,,154900940.63933185,8152675.286277798,3.8000022373034446
1.0,5.0,2.0,1.0,100.0,20.0,True,True,,,154900940.63933185,8152675.286277798,3.8000022373034446
1.0,5.0,2.0,10.0,100.0,20.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,2.0,100.0,100.0,20.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,2.5,0.1,156.25,31.25,True,True,,,381782350.11837274,12620896.086140616,6.050003379516015
1.0,5.0,2.5,1.0,156.25,31.25,True,True,,,381782350.11837274,12620896.086140616,6.050003379516015
1.0,5.0,2.5,10.0,156.25,31.25,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,2.5,100.0,156.25,31.25,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,3.0,0.1,225.0,45.0,True,True,,,26048.063398478404,8.967833553939096,522.6424229001037
1.0,5.0,3.0,1.0,225.0,45.0,True,True,,,1384197874.4745493,31459031.80169125,8.800002741343874
1.0,5.0,3.0,10.0,225.0,45.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,5.0,3.0,100.0,225.0,45.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.1,0.1,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.1,1.0,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.1,10.0,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.1,100.0,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.2,0.1,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.2,1.0,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.2,10.0,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.2,100.0,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.30000000000000004,0.1,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.30000000000000004,1.0,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.30000000000000004,10.0,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.30000000000000004,100.0,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.4,0.1,16.0,1.6,True,True,,,364.0750493808564,0.061858203983962474,34.28659759042132
1.0,10.0,0.4,1.0,16.0,1.6,True,True,,,17.088631282789418,0.10269263058300056,1.5497184626829827
1.0,10.0,0.4,10.0,16.0,1.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.4,100.0,16.0,1.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.5,0.1,25.0,2.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.5,1.0,25.0,2.5,True,True,,,25.937955896889825,0.23873914386126308,2.093899754878081
1.0,10.0,0.5,10.0,25.0,2.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.5,100.0,25.0,2.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.6,0.1,36.0,3.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.6,1.0,36.0,3.6,True,True,,,32.573897877364054,0.4212235155516148,2.2919616457880836
1.0,10.0,0.6,10.0,36.0,3.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.6,100.0,36.0,3.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.7000000000000001,0.1,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.7000000000000001,1.0,49.000000000000014,4.900000000000001,True,True,,,36.59523848574496,0.6968508890656043,2.1566561164308706
1.0,10.0,0.7000000000000001,10.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.7000000000000001,100.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.8,0.1,64.0,6.4,True,True,,,1231.9657871721804,0.5505380429698148,79.45408322987944
1.0,10.0,0.8,1.0,64.0,6.4,True,True,,,40.105055586540274,1.1797418512664684,1.8398993240065806
1.0,10.0,0.8,10.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.8,100.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.9,0.1,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.9,1.0,81.0,8.1,True,True,,,48.58593279795188,2.3488479887440588,1.4508252677116404
1.0,10.0,0.9,10.0,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,0.9,100.0,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.0,0.1,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.0,1.0,100.0,10.0,True,True,,,114.45353856152866,9.391951426485228,1.1013671433242949
1.0,10.0,1.0,10.0,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.0,100.0,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.2,0.1,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.2,1.0,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.2,10.0,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.2,100.0,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.4,0.1,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.4,1.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.4,10.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.4,100.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.5999999999999999,0.1,255.99999999999994,25.599999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.5999999999999999,1.0,255.99999999999994,25.599999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.5999999999999999,10.0,255.99999999999994,25.599999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.5999999999999999,100.0,255.99999999999994,25.599999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.7999999999999998,0.1,324.0,32.4,True,True,,,792988732.2561932,25254413.084718857,3.1400005147457417
1.0,10.0,1.7999999999999998,1.0,324.0,32.4,True,True,,,792988732.2561932,25254413.084718857,3.1400005147457417
1.0,10.0,1.7999999999999998,10.0,324.0,32.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,1.7999999999999998,100.0,324.0,32.4,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,2.0,0.1,400.0,40.0,True,True,,,2831939570.666407,72613829.24529216,3.9000002631730237
1.0,10.0,2.0,1.0,400.0,40.0,True,True,,,2831939570.666407,72613829.24529216,3.9000002631730237
1.0,10.0,2.0,10.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,2.0,100.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,2.5,0.1,625.0,62.5,True,True,,,1971053173.109895,32049636.941216208,6.150001372012685
1.0,10.0,2.5,1.0,625.0,62.5,True,True,,,1971053173.109895,32049636.941216208,6.150001372012685
1.0,10.0,2.5,10.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,2.5,100.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,3.0,0.1,900.0,90.0,True,True,,,97942.82939653959,8.990700406297023,980.3399703068601
1.0,10.0,3.0,1.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,3.0,10.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,10.0,3.0,100.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.1,0.1,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.1,1.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.1,10.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.1,100.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.2,0.1,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.2,1.0,100.0,2.0,True,True,,,101.27938685255688,0.030484848456319786,1.9656647451784421
1.0,50.0,0.2,10.0,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.2,100.0,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.30000000000000004,0.1,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.30000000000000004,1.0,225.00000000000006,4.500000000000001,True,True,,,201.98785654726095,0.09061018460637497,3.7041256243203486
1.0,50.0,0.30000000000000004,10.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.30000000000000004,100.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.4,0.1,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.4,1.0,400.0,8.0,True,True,,,254.01542445155687,0.178257668630932,4.3117126451077255
1.0,50.0,0.4,10.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.4,100.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.5,0.1,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.5,1.0,625.0,12.5,True,True,,,252.6257468385034,0.3078657687978977,3.863175455241099
1.0,50.0,0.5,10.0,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.5,100.0,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.6,0.1,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.6,1.0,900.0,18.0,True,True,,,236.00724752196885,0.502642918849802,3.141228625395854
1.0,50.0,0.6,10.0,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.6,100.0,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.7000000000000001,0.1,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.7000000000000001,1.0,1225.0,24.5,True,True,,,223.88898550805732,0.8162456270569531,2.46540426220706
1.0,50.0,0.7000000000000001,10.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.7000000000000001,100.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.8,0.1,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.8,1.0,1600.0,32.0,True,True,,,227.03016335027186,1.4190167482880742,1.8770449895474264
1.0,50.0,0.8,10.0,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
1.0,50.0,0.8,100.0,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
