architecture,hidden_size,num_layers,dropout_rate,learning_rate,batch_size,epochs,train_acc,val_acc,test_acc,test_acc_std,time
Vanilla LSTM,256,4,0.05,0.0001,32,100,0.5171875,0.503125,0.630125,0.0712904490447352,53.748106956481934
Vanilla LSTM,256,4,0.05,0.0001,32,150,0.78515625,0.80625,0.698125,0.0852445929370303,279.34015583992004
Vanilla LSTM,256,4,0.05,0.0001,64,50,0.727734375,0.7171875,0.6567500000000001,0.0456556403963409,89.49486470222473
Vanilla LSTM,256,4,0.05,0.0001,64,100,0.666015625,0.68125,0.628875,0.0600844457825817,93.0770390033722
Vanilla LSTM,256,4,0.05,0.0001,64,150,0.741796875,0.765625,0.68375,0.0736227716131361,122.88799858093262
Vanilla LSTM,256,4,0.05,0.0001,128,50,0.525390625,0.521875,0.556,0.0617424084402285,12.726238250732422
Vanilla LSTM,256,4,0.05,0.0001,128,100,0.65078125,0.6515625,0.58925,0.0824188995316001,32.535881996154785
Vanilla LSTM,256,4,0.05,0.0001,128,150,0.652734375,0.65,0.5666249999999999,0.0727410862236741,44.24630236625672
Vanilla LSTM,256,4,0.05,0.0005,32,50,0.49453125,0.5015625,0.578875,0.1080096205205813,58.95575022697449
Vanilla LSTM,256,4,0.05,0.0005,32,100,0.50625,0.50625,0.53125,0.0574673820527784,50.281360149383545
Vanilla LSTM,256,4,0.05,0.0005,32,150,0.509375,0.5,0.5015,0.0030516389039334,34.35456728935242
Vanilla LSTM,256,4,0.05,0.0005,64,50,0.77109375,0.771875,0.57175,0.0948900679734185,89.34537553787231
Vanilla LSTM,256,4,0.05,0.0005,64,100,0.483984375,0.4984375,0.5596249999999999,0.1127040510585134,29.543585777282715
Vanilla LSTM,256,4,0.05,0.0005,64,150,0.821484375,0.85,0.61525,0.1317583014462466,137.40241956710815
Vanilla LSTM,256,4,0.05,0.0005,128,50,0.55234375,0.571875,0.636,0.1117779607078247,17.872770309448242
Vanilla LSTM,256,4,0.05,0.0005,128,100,0.712109375,0.7453125,0.591375,0.0826654590805615,57.809112548828125
Vanilla LSTM,256,4,0.05,0.0005,128,150,0.664453125,0.721875,0.6295000000000001,0.0932942254375907,55.70947980880737
Vanilla LSTM,256,4,0.1,0.01,32,50,0.49609375,0.5,0.5,0.0,39.546377420425415
Vanilla LSTM,256,4,0.1,0.01,32,100,0.496875,0.5,0.5,0.0,34.32372808456421
Vanilla LSTM,256,4,0.1,0.01,32,150,0.508203125,0.5,0.5001249999999999,0.0003749999999999,39.50047421455383
Vanilla LSTM,256,4,0.1,0.01,64,50,0.490625,0.5,0.5,0.0,19.39424467086792
Vanilla LSTM,256,4,0.1,0.01,64,100,0.494921875,0.5,0.501125,0.0033749999999999,19.254115343093872
Vanilla LSTM,256,4,0.1,0.01,64,150,0.49296875,0.5,0.5,0.0,19.864466905593872
Vanilla LSTM,256,4,0.1,0.01,128,50,0.5,0.5,0.5,0.0,11.572835206985474
Vanilla LSTM,256,4,0.1,0.01,128,100,0.497265625,0.496875,0.50125,0.0024999999999999,10.928244352340698
Vanilla LSTM,256,4,0.1,0.01,128,150,0.483203125,0.5,0.5,0.0,11.620718717575071
Vanilla LSTM,256,4,0.1,0.001,32,50,0.484375,0.5,0.50175,0.0038810436740649,46.76603603363037
Vanilla LSTM,256,4,0.1,0.001,32,100,0.4953125,0.5,0.50075,0.0038405728739342,34.403937578201294
Vanilla LSTM,256,4,0.1,0.001,32,150,0.505078125,0.5,0.499625,0.0008003905296791,43.04233908653259
Vanilla LSTM,256,4,0.1,0.001,64,50,0.5,0.5,0.50925,0.0158626920792153,19.40293002128601
Vanilla LSTM,256,4,0.1,0.001,64,100,0.883203125,0.9015625,0.5781250000000001,0.1467249233259298,160.27114248275757
Vanilla LSTM,256,4,0.1,0.001,64,150,0.499609375,0.5,0.541375,0.1215466088584951,19.81238603591919
Vanilla LSTM,256,4,0.1,0.001,128,50,0.49296875,0.5,0.52975,0.0466462753068238,22.681416988372803
Vanilla LSTM,256,4,0.1,0.001,128,100,0.5265625,0.521875,0.538,0.0743286620355835,21.01122045516968
Vanilla LSTM,256,4,0.1,0.001,128,150,0.5,0.5,0.5365,0.0786443736067622,13.614169836044312
Vanilla LSTM,256,4,0.1,0.0001,32,50,0.719921875,0.7453125,0.6730000000000002,0.065924198895398,156.5394880771637
Vanilla LSTM,256,4,0.1,0.0001,32,100,0.75546875,0.796875,0.686125,0.0796053743474647,299.5153477191925
Vanilla LSTM,256,4,0.1,0.0001,32,150,0.675390625,0.675,0.655375,0.0714450181958126,105.5983591079712
Vanilla LSTM,256,4,0.1,0.0001,64,50,0.637109375,0.6484375,0.61725,0.0628460420392565,82.27827191352844
Vanilla LSTM,256,4,0.1,0.0001,64,100,0.63359375,0.6421875,0.6485,0.0688131528125256,103.75172209739684
Vanilla LSTM,256,4,0.1,0.0001,64,150,0.783203125,0.825,0.6653749999999999,0.0628590934153524,143.73184776306152
Vanilla LSTM,256,4,0.1,0.0001,128,50,0.6828125,0.7,0.59875,0.068695432890404,42.526997566223145
Vanilla LSTM,256,4,0.1,0.0001,128,100,0.530078125,0.525,0.571875,0.0648513926219013,24.039528846740723
Vanilla LSTM,256,4,0.1,0.0001,128,150,0.59609375,0.6109375,0.6088749999999999,0.076410589089471,35.288575649261475
Vanilla LSTM,256,4,0.1,0.0005,32,50,0.523828125,0.5421875,0.5097499999999999,0.0222682509416433,77.74466800689697
Vanilla LSTM,256,4,0.1,0.0005,32,100,0.502734375,0.51875,0.520875,0.0454149273367248,43.06557536125183
Vanilla LSTM,256,4,0.1,0.0005,32,150,0.51015625,0.503125,0.5026249999999999,0.0051066745539538,37.55175161361694
Vanilla LSTM,256,4,0.1,0.0005,64,50,0.500390625,0.5,0.533625,0.0624461017598376,23.390955448150635
Vanilla LSTM,256,4,0.1,0.0005,64,100,0.4984375,0.5,0.547375,0.0920197838782508,29.582432746887207
Vanilla LSTM,256,4,0.1,0.0005,64,150,0.7109375,0.7359375,0.601625,0.1274314153770568,94.85150122642516
Vanilla LSTM,256,4,0.1,0.0005,128,50,0.6109375,0.640625,0.66425,0.0948258271780425,22.76957964897156
Vanilla LSTM,256,4,0.1,0.0005,128,100,0.499609375,0.5015625,0.5792499999999999,0.0975323664226394,26.94670057296753
Vanilla LSTM,256,4,0.1,0.0005,128,150,0.505859375,0.5375,0.6533749999999999,0.1199935545143988,16.318320512771606
Vanilla LSTM,256,4,0.2,0.01,32,50,0.50546875,0.5,0.5,0.0,34.47618103027344
Vanilla LSTM,256,4,0.2,0.01,32,100,0.476171875,0.5,0.5,0.0,39.55335521697998
Vanilla LSTM,256,4,0.2,0.01,32,150,0.4953125,0.5,0.5,0.0,34.43876338005066
Vanilla LSTM,256,4,0.2,0.01,64,50,0.491015625,0.5,0.5,0.0,19.83343315124512
Vanilla LSTM,256,4,0.2,0.01,64,100,0.51171875,0.5,0.5,0.0,20.98475217819214
Vanilla LSTM,256,4,0.2,0.01,64,150,0.48203125,0.5,0.50025,0.0007499999999999,19.82896065711975
Vanilla LSTM,256,4,0.2,0.01,128,50,0.49453125,0.5,0.500875,0.002625,11.542826890945436
Vanilla LSTM,256,4,0.2,0.01,128,100,0.5,0.5,0.5,0.0,10.022215604782104
Vanilla LSTM,256,4,0.2,0.01,128,150,0.492578125,0.5,0.5,0.0,11.604490518569946
Vanilla LSTM,256,4,0.2,0.001,32,50,0.50078125,0.5,0.502375,0.0051371806470086,39.511754274368286
Vanilla LSTM,256,4,0.2,0.001,32,100,0.4984375,0.4984375,0.50175,0.0030207614933986,46.7477502822876
Vanilla LSTM,256,4,0.2,0.001,32,150,0.508984375,0.5,0.499125,0.0026249999999999,43.04276180267334
Vanilla LSTM,256,4,0.2,0.001,64,50,0.496484375,0.503125,0.504375,0.0078511543737211,27.854753732681274
Vanilla LSTM,256,4,0.2,0.001,64,100,0.493359375,0.5,0.5115000000000001,0.0351683451416184,27.86270046234131
Vanilla LSTM,256,4,0.2,0.001,64,150,0.5125,0.5078125,0.5373749999999999,0.0774404004702971,39.466662645339966
Vanilla LSTM,256,4,0.2,0.001,128,50,0.633203125,0.6828125,0.555125,0.0614040155445879,46.40573740005493
Vanilla LSTM,256,4,0.2,0.001,128,100,0.595703125,0.5875,0.60875,0.1148218729162697,25.333495378494263
Vanilla LSTM,256,4,0.2,0.001,128,150,0.541015625,0.5328125,0.5342499999999999,0.0616066149045701,13.575305461883543
Vanilla LSTM,256,4,0.2,0.0001,32,50,0.659765625,0.6859375,0.6049999999999999,0.0736524778945012,155.5129735469818
Vanilla LSTM,256,4,0.2,0.0001,32,100,0.672265625,0.7109375,0.638,0.0993135816492386,192.73547625541687
Vanilla LSTM,256,4,0.2,0.0001,32,150,0.505859375,0.4984375,0.6155000000000002,0.0561226335804014,49.93556785583496
Vanilla LSTM,256,4,0.2,0.0001,64,50,0.678125,0.684375,0.68675,0.0320165972582971,58.950143575668335
Vanilla LSTM,256,4,0.2,0.0001,64,100,0.60546875,0.63125,0.6435000000000001,0.0620302345634771,82.29814553260803
Vanilla LSTM,256,4,0.2,0.0001,64,150,0.62890625,0.628125,0.6198750000000001,0.0745914916394624,104.15935111045836
Vanilla LSTM,256,4,0.2,0.0001,128,50,0.694921875,0.7171875,0.62925,0.0734447070931595,51.765992164611816
Vanilla LSTM,256,4,0.2,0.0001,128,100,0.59375,0.6109375,0.5665000000000001,0.0481332785087407,49.71318674087525
Vanilla LSTM,256,4,0.2,0.0001,128,150,0.56484375,0.5765625,0.5491250000000001,0.043481497501811,38.79741859436035
Vanilla LSTM,256,4,0.2,0.0005,32,50,0.74765625,0.7921875,0.543625,0.0852082925835273,154.91622257232666
Vanilla LSTM,256,4,0.2,0.0005,32,100,0.50390625,0.4984375,0.542875,0.0953759829569268,39.52663564682007
Vanilla LSTM,256,4,0.2,0.0005,32,150,0.55625,0.475,0.6112500000000001,0.1667361313573036,46.80556321144104
Vanilla LSTM,256,4,0.2,0.0005,64,50,0.55703125,0.5171875,0.5271250000000001,0.0575734585117135,59.17100167274475
Vanilla LSTM,256,4,0.2,0.0005,64,100,0.6390625,0.65625,0.563125,0.0730073840443554,60.88571357727051
Vanilla LSTM,256,4,0.2,0.0005,64,150,0.518359375,0.50625,0.574,0.1422275905019838,33.042309284210205
Vanilla LSTM,256,4,0.2,0.0005,128,50,0.48359375,0.5,0.59475,0.1107260132037634,14.52167797088623
Vanilla LSTM,256,4,0.2,0.0005,128,100,0.825390625,0.871875,0.59625,0.122339180150923,89.39048910140991
Vanilla LSTM,256,4,0.2,0.0005,128,150,0.525390625,0.53125,0.598625,0.1028385415347767,21.733190059661865
Vanilla LSTM,256,4,0.3,0.01,32,50,0.51640625,0.5,0.500875,0.002625,39.51165676116944
Vanilla LSTM,256,4,0.3,0.01,32,100,0.476953125,0.5,0.5,0.0,34.437206745147705
Vanilla LSTM,256,4,0.3,0.01,32,150,0.50546875,0.5,0.5,0.0,39.531856536865234
Vanilla LSTM,256,4,0.3,0.01,64,50,0.516796875,0.5,0.5,0.0,19.39592933654785
Vanilla LSTM,256,4,0.3,0.01,64,100,0.5046875,0.5,0.501,0.0026100766272276,19.30403709411621
Vanilla LSTM,256,4,0.3,0.01,64,150,0.494140625,0.5,0.5,0.0,19.806984186172485
Vanilla LSTM,256,4,0.3,0.01,128,50,0.5,0.5,0.5,0.0,11.584489822387695
Vanilla LSTM,256,4,0.3,0.01,128,100,0.500390625,0.5,0.50025,0.0007499999999999,11.677650690078735
Vanilla LSTM,256,4,0.3,0.01,128,150,0.498046875,0.5,0.5,0.0,10.014974594116213
Vanilla LSTM,256,4,0.3,0.001,32,50,0.49921875,0.503125,0.50275,0.0067499999999999,50.16474509239197
Vanilla LSTM,256,4,0.3,0.001,32,100,0.501953125,0.5,0.5015000000000001,0.0045,38.00758385658264
Vanilla LSTM,256,4,0.3,0.001,32,150,0.49453125,0.5,0.50225,0.0067499999999999,34.468499183654785
Vanilla LSTM,256,4,0.3,0.001,64,50,0.504296875,0.5,0.5095,0.023259406699226,23.36962985992432
Vanilla LSTM,256,4,0.3,0.001,64,100,0.48671875,0.5,0.50625,0.0133346353530945,19.81844162940979
Vanilla LSTM,256,4,0.3,0.001,64,150,0.50390625,0.5,0.56425,0.1091131866457945,27.931450605392456
Vanilla LSTM,256,4,0.3,0.001,128,50,0.6703125,0.7328125,0.540625,0.0642997132575255,45.08424949645996
Vanilla LSTM,256,4,0.3,0.001,128,100,0.668359375,0.65625,0.524,0.0376115009006553,46.0320987701416
Vanilla LSTM,256,4,0.3,0.001,128,150,0.658203125,0.6765625,0.5898749999999999,0.0888651541662985,43.4652202129364
Vanilla LSTM,256,4,0.3,0.0001,32,50,0.49765625,0.5,0.6615,0.0783816783438578,96.45629692077635
Vanilla LSTM,256,4,0.3,0.0001,32,100,0.579296875,0.5953125,0.639,0.0752034739889055,90.22691178321838
Vanilla LSTM,256,4,0.3,0.0001,32,150,0.661328125,0.6671875,0.700125,0.0519929382224163,181.853007555008
Vanilla LSTM,256,4,0.3,0.0001,64,50,0.676171875,0.6765625,0.617125,0.0557226670664641,50.35620665550232
Vanilla LSTM,256,4,0.3,0.0001,64,100,0.7140625,0.7171875,0.6432499999999999,0.0565110608642237,120.82018041610718
Vanilla LSTM,256,4,0.3,0.0001,64,150,0.5234375,0.5328125,0.60075,0.0600187470712276,22.723076343536377
Vanilla LSTM,256,4,0.3,0.0001,128,50,0.660546875,0.66875,0.59975,0.0504039928973886,51.69037318229675
Vanilla LSTM,256,4,0.3,0.0001,128,100,0.566796875,0.56875,0.5370000000000001,0.037367265085901,29.834839820861816
Vanilla LSTM,256,4,0.3,0.0001,128,150,0.56640625,0.590625,0.56075,0.062777384462878,45.52301812171936
Vanilla LSTM,256,4,0.3,0.0005,32,50,0.488671875,0.5,0.504625,0.0101249999999999,53.737022161483765
Vanilla LSTM,256,4,0.3,0.0005,32,100,0.507421875,0.5265625,0.548875,0.0719536526175009,47.75476741790772
Vanilla LSTM,256,4,0.3,0.0005,32,150,0.501953125,0.5,0.51275,0.0150706668731015,37.39478588104248
Vanilla LSTM,256,4,0.3,0.0005,64,50,0.48046875,0.5125,0.5341250000000001,0.0639605591360801,34.18252229690552
Vanilla LSTM,256,4,0.3,0.0005,64,100,0.5453125,0.525,0.530625,0.0678423033585977,27.017395734786987
Vanilla LSTM,256,4,0.3,0.0005,64,150,0.5140625,0.5421875,0.5476249999999999,0.0646564236947884,22.58714389801025
Vanilla LSTM,256,4,0.3,0.0005,128,50,0.494140625,0.5,0.590375,0.0957814080341273,15.724114656448364
Vanilla LSTM,256,4,0.3,0.0005,128,100,0.501953125,0.5,0.5515000000000001,0.0502518656370089,19.92070484161377
Vanilla LSTM,256,4,0.3,0.0005,128,150,0.78046875,0.7765625,0.615375,0.105955547872681,69.9584686756134
Conv1D Only,64,2,0.01,0.01,32,50,0.490625,0.5,0.5015000000000001,0.0034369317712168,9.900598526000977
Conv1D Only,64,2,0.01,0.01,32,100,0.491015625,0.5,0.5,0.0,6.407151222229004
Conv1D Only,64,2,0.01,0.01,32,150,0.48828125,0.5,0.5,0.0,8.699767827987671
Conv1D Only,64,2,0.01,0.01,64,50,0.516796875,0.5390625,0.506875,0.0104320719418531,2.9208643436431885
Conv1D Only,64,2,0.01,0.01,64,100,0.52734375,0.546875,0.51475,0.0194116588678041,3.111147880554199
Conv1D Only,64,2,0.01,0.01,64,150,0.494140625,0.5,0.5445,0.1330862032669051,3.390599250793457
Conv1D Only,64,2,0.01,0.01,128,50,0.5328125,0.5078125,0.538125,0.0989369275093986,5.655237913131714
Conv1D Only,64,2,0.01,0.01,128,100,0.4984375,0.5,0.5987499999999999,0.1575962007790796,1.3677802085876465
Conv1D Only,64,2,0.01,0.01,128,150,0.5390625,0.5734375,0.53025,0.0224986110682415,2.046773195266724
Conv1D Only,64,2,0.01,0.001,32,50,0.923046875,0.909375,0.8975,0.0678647552121128,44.30956673622131
Conv1D Only,64,2,0.01,0.001,32,100,0.9,0.8984375,0.884125,0.0524376117400478,25.153496265411377
Conv1D Only,64,2,0.01,0.001,32,150,0.93828125,0.9203125,0.920875,0.0406434573455556,56.28119444847107
Conv1D Only,64,2,0.01,0.001,64,50,0.955078125,0.9515625,0.842,0.0549579384620638,9.476499795913696
Conv1D Only,64,2,0.01,0.001,64,100,0.894140625,0.875,0.8688750000000001,0.0423358964119103,9.715816259384155
Conv1D Only,64,2,0.01,0.001,64,150,0.825390625,0.83125,0.873625,0.0503812030920263,24.49951767921448
Conv1D Only,64,2,0.01,0.001,128,50,0.90625,0.8890625,0.858,0.0307215315373436,6.387800216674805
Conv1D Only,64,2,0.01,0.001,128,100,0.809765625,0.8109375,0.83575,0.07495665414091,25.08155918121338
Conv1D Only,64,2,0.01,0.001,128,150,0.936328125,0.9296875,0.859,0.0592157073756617,7.210194110870361
Conv1D Only,64,2,0.01,0.0001,32,50,0.82109375,0.809375,0.8230000000000001,0.0478513322698542,20.78036880493164
Conv1D Only,64,2,0.01,0.0001,32,100,0.808203125,0.8109375,0.81975,0.0340073521462639,29.981035709381104
Conv1D Only,64,2,0.01,0.0001,32,150,0.854296875,0.828125,0.795375,0.0467341216350537,60.41649341583252
Conv1D Only,64,2,0.01,0.0001,64,50,0.796484375,0.79375,0.776,0.0332217925464596,11.651721000671388
Conv1D Only,64,2,0.01,0.0001,64,100,0.85,0.85,0.7985,0.0399171015981872,12.665656805038452
Conv1D Only,64,2,0.01,0.0001,64,150,0.833203125,0.8296875,0.7768750000000001,0.0503154114064468,16.31033754348755
Conv1D Only,64,2,0.01,0.0001,128,50,0.79140625,0.796875,0.7303750000000001,0.093696734868404,6.56448221206665
Conv1D Only,64,2,0.01,0.0001,128,100,0.6953125,0.7015625,0.6754999999999999,0.0872517908125672,6.08528995513916
Conv1D Only,64,2,0.01,0.0001,128,150,0.783984375,0.809375,0.6715,0.0968533040221137,27.819859504699707
Conv1D Only,64,2,0.01,0.0005,32,50,0.874609375,0.8609375,0.858,0.0354400902933386,48.94602084159851
Conv1D Only,64,2,0.01,0.0005,32,100,0.93359375,0.9203125,0.8835,0.0536621374900404,25.50450444221497
Conv1D Only,64,2,0.01,0.0005,32,150,0.928515625,0.925,0.9041249999999998,0.0392748726923462,46.13918209075928
Conv1D Only,64,2,0.01,0.0005,64,50,0.886328125,0.878125,0.8411249999999999,0.0359359238784812,10.966687202453612
Conv1D Only,64,2,0.01,0.0005,64,100,0.845703125,0.85625,0.8835000000000001,0.0504752414555889,12.321948528289797
Conv1D Only,64,2,0.01,0.0005,64,150,0.96171875,0.95,0.8690000000000001,0.0382745019562632,53.203492164611816
Conv1D Only,64,2,0.01,0.0005,128,50,0.819921875,0.8109375,0.8224999999999998,0.0421752296970627,6.431018829345703
Conv1D Only,64,2,0.01,0.0005,128,100,0.848828125,0.8515625,0.841375,0.0467388021348429,6.194676399230957
Conv1D Only,64,2,0.01,0.0005,128,150,0.859375,0.85,0.8380000000000001,0.0352012073656572,6.894983291625977
Conv1D Only,64,2,0.05,0.01,32,50,0.515625,0.5375,0.5032500000000001,0.0062048368229954,5.321226358413696
Conv1D Only,64,2,0.05,0.01,32,100,0.5078125,0.5,0.500375,0.001125,10.826742887496948
Conv1D Only,64,2,0.05,0.01,32,150,0.51328125,0.5296875,0.503125,0.0051614557055156,7.45123291015625
Conv1D Only,64,2,0.05,0.01,64,50,0.487109375,0.5,0.584375,0.1527838035427839,2.435054540634156
Conv1D Only,64,2,0.05,0.01,64,100,0.519921875,0.515625,0.503625,0.0084307843644586,7.9361395835876465
Conv1D Only,64,2,0.05,0.01,64,150,0.4890625,0.5,0.5509999999999999,0.1326317740965565,6.779376983642578
Conv1D Only,64,2,0.05,0.01,128,50,0.47890625,0.5,0.6025,0.1672077674631175,1.6176631450653076
Conv1D Only,64,2,0.05,0.01,128,100,0.908203125,0.9125,0.59575,0.1589803446970725,7.3140106201171875
Conv1D Only,64,2,0.05,0.01,128,150,0.900390625,0.91875,0.6762499999999999,0.1875233318816621,35.26475954055786
Conv1D Only,64,2,0.05,0.001,32,50,0.9484375,0.96875,0.901875,0.0345834588351136,21.141404151916504
Conv1D Only,64,2,0.05,0.001,32,100,0.862890625,0.8765625,0.935125,0.0340700106398574,45.452258348464966
Conv1D Only,64,2,0.05,0.001,32,150,0.979296875,0.971875,0.90675,0.040269405260073,65.6299295425415
Conv1D Only,64,2,0.05,0.001,64,50,0.827734375,0.8328125,0.8338749999999999,0.076111451996398,8.352050542831421
Conv1D Only,64,2,0.05,0.001,64,100,0.9,0.9125,0.8742500000000002,0.0638166318446845,23.56020832061768
Conv1D Only,64,2,0.05,0.001,64,150,0.800390625,0.83125,0.876625,0.0430081750949746,8.804350852966309
Conv1D Only,64,2,0.05,0.001,128,50,0.918359375,0.928125,0.8469999999999999,0.032433585987368,6.30530047416687
Conv1D Only,64,2,0.05,0.001,128,100,0.854296875,0.8671875,0.8578750000000002,0.0368275117948525,17.318064212799072
Conv1D Only,64,2,0.05,0.001,128,150,0.8265625,0.85,0.885125,0.0391489543283086,5.717855453491211
Conv1D Only,64,2,0.05,0.0001,32,50,0.8359375,0.8546875,0.77425,0.0715589791710306,21.554898023605347
Conv1D Only,64,2,0.05,0.0001,32,100,0.784765625,0.7875,0.8018749999999999,0.061158733023175,32.318562269210815
Conv1D Only,64,2,0.05,0.0001,32,150,0.844140625,0.859375,0.78725,0.0493704111791668,41.66323184967041
Conv1D Only,64,2,0.05,0.0001,64,50,0.77734375,0.7578125,0.7641249999999999,0.0451423096994383,10.366959810256958
Conv1D Only,64,2,0.05,0.0001,64,100,0.749609375,0.7734375,0.7655,0.0582671648529426,8.94939374923706
Conv1D Only,64,2,0.05,0.0001,64,150,0.785546875,0.80625,0.764125,0.06151740099354,10.348891258239746
Conv1D Only,64,2,0.05,0.0001,128,50,0.702734375,0.7109375,0.6512499999999999,0.0851817908945333,5.838030099868774
Conv1D Only,64,2,0.05,0.0001,128,100,0.540625,0.5328125,0.707625,0.1046578502788969,16.415599584579468
Conv1D Only,64,2,0.05,0.0001,128,150,0.84609375,0.85625,0.6843749999999998,0.0945404179438614,40.2080979347229
Conv1D Only,64,2,0.05,0.0005,32,50,0.91640625,0.903125,0.8835,0.0304076470645132,20.699395656585693
Conv1D Only,64,2,0.05,0.0005,32,100,0.857421875,0.8609375,0.8703750000000001,0.0403502245966487,28.99689674377441
Conv1D Only,64,2,0.05,0.0005,32,150,0.871484375,0.89375,0.871875,0.0406480703724051,49.94574141502381
Conv1D Only,64,2,0.05,0.0005,64,50,0.81796875,0.8359375,0.8426250000000002,0.030323516039536,32.14456129074097
Conv1D Only,64,2,0.05,0.0005,64,100,0.85703125,0.86875,0.86425,0.0451739692743509,9.37371063232422
Conv1D Only,64,2,0.05,0.0005,64,150,0.831640625,0.8546875,0.8396250000000001,0.0553907991005726,8.586040735244751
Conv1D Only,64,2,0.05,0.0005,128,50,0.8375,0.8421875,0.8391249999999999,0.0231776427835101,24.44995427131653
Conv1D Only,64,2,0.05,0.0005,128,100,0.80703125,0.828125,0.8634999999999999,0.0392261073776126,5.336506366729736
Conv1D Only,64,2,0.05,0.0005,128,150,0.805078125,0.8265625,0.8251250000000001,0.0271940365705424,21.41381812095642
Conv1D Only,64,2,0.1,0.01,32,50,0.484765625,0.5,0.511875,0.0328122023796026,4.673020601272583
Conv1D Only,64,2,0.1,0.01,32,100,0.50078125,0.5,0.543875,0.1341436380340119,9.895005464553831
Conv1D Only,64,2,0.1,0.01,32,150,0.484765625,0.5,0.5015,0.0045,4.647313833236694
Conv1D Only,64,2,0.1,0.01,64,50,0.526953125,0.5296875,0.560125,0.1356413584604636,3.6974902153015137
Conv1D Only,64,2,0.1,0.01,64,100,0.603125,0.6203125,0.53375,0.0500187464856927,9.002621412277222
Conv1D Only,64,2,0.1,0.01,64,150,0.487890625,0.5,0.50725,0.0160740474056785,2.571073770523072
Conv1D Only,64,2,0.1,0.01,128,50,0.5109375,0.5421875,0.5575,0.1107361729517505,9.53295111656189
Conv1D Only,64,2,0.1,0.01,128,100,0.53203125,0.553125,0.56425,0.1206547243169532,6.155004501342773
Conv1D Only,64,2,0.1,0.01,128,150,0.49375,0.5,0.55175,0.0931785919618879,1.3734588623046875
Conv1D Only,64,2,0.1,0.001,32,50,0.96015625,0.9578125,0.8948750000000002,0.0481224025273053,20.7460675239563
Conv1D Only,64,2,0.1,0.001,32,100,0.896875,0.9046875,0.937,0.0392953559597059,32.321083545684814
Conv1D Only,64,2,0.1,0.001,32,150,0.969921875,0.96875,0.94625,0.0283449730992992,77.44322848320007
Conv1D Only,64,2,0.1,0.001,64,50,0.931640625,0.940625,0.8921250000000001,0.0432761842703351,12.118301391601562
Conv1D Only,64,2,0.1,0.001,64,100,0.913671875,0.93125,0.8856249999999999,0.0449661330892484,13.793888330459597
Conv1D Only,64,2,0.1,0.001,64,150,0.812890625,0.7984375,0.8800000000000001,0.0605392434706612,8.200098752975464
Conv1D Only,64,2,0.1,0.001,128,50,0.841015625,0.8703125,0.8655000000000002,0.044053234841496,6.414506912231445
